GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,BLOCKA,CONCITA,AIANHHA,AIANHHRA,AIANHHTA,AITSA,ANRCA,CSAA,NECTAA,NECTADIVA,CNECTAA,CDA,SLDUA,SLDLA,VTDA,SUBMCDA,SDELMA,SDSECA,SDUNIA,NAME,SABINSA,H7Q001,H7Q002,H7Q003,H7Q004,H7Q005,H7Q006,H7Q007,H7Q008,H7Q009,H7Q010,H7Q011,H7Q012,H7Q013,H7Q014,H7Q015,H7Q016,H7Q017,H7Q018,H7Q019,H7Q020,H7Q021,H7Q022,H7Q023,H7Q024,H7Q025,H7Q026,H7Q027,H7Q028,H7Q029,H7Q030,H7Q031,H7Q032,H7Q033,H7Q034,H7Q035,H7Q036,H7Q037,H7Q038,H7Q039,H7Q040,H7Q041,H7Q042,H7Q043,H7Q044,H7Q045,H7Q046,H7Q047,H7Q048,H7Q049,H7Q050,H7Q051,H7Q052,H7Q053,H7Q054,H7Q055,H7Q056,H7Q057,H7Q058,H7Q059,H7Q060,H7Q061,H7Q062,H7Q063,H7Q064,H7Q065,H7Q066,H7Q067,H7Q068,H7Q069,H7Q070,H7Q071,2010 Census Redistricting Data tabulation downloaded from nhgis.org on 20220530
G1701670,2010,2,3,Illinois,17,Sangamon County,167,,,,,,,,,,,,999,,,,,,,,,,,,Sangamon County,,197465,193146,165103,23335,394,3220,47,1047,4319,4014,2296,600,538,45,190,146,49,10,67,9,3,10,12,39,0,284,172,25,1,22,20,3,1,12,7,1,3,0,5,5,0,0,2,0,2,3,16,9,0,1,1,0,0,0,0,0,0,0,4,0,1,0,5,5,0,0,0,0,0,0,0,
G1701690,2010,2,3,Illinois,17,Schuyler County,169,,,,,,,,,,,,999,,,,,,,,,,,,Schuyler County,,7544,7505,7205,243,12,9,0,36,39,32,3,16,2,2,6,0,0,0,2,0,0,0,0,1,0,7,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1701710,2010,2,3,Illinois,17,Scott County,171,,,,,,,,,,,,999,,,,,,,,,,,,Scott County,,5355,5315,5279,9,9,12,0,6,40,40,10,18,4,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1701730,2010,2,3,Illinois,17,Shelby County,173,,,,,,,,,,,,999,,,,,,,,,,,,Shelby County,,22363,22237,22045,50,43,56,5,38,126,121,29,61,12,1,15,0,0,1,0,1,0,1,0,0,0,5,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1701750,2010,2,3,Illinois,17,Stark County,175,,,,,,,,,,,,426,,,,,,,,,,,,Stark County,,5994,5932,5855,28,10,19,0,20,62,59,16,15,12,2,12,1,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1701770,2010,2,3,Illinois,17,Stephenson County,177,,,,,,,,,,,,466,,,,,,,,,,,,Stephenson County,,47711,46512,41291,4275,85,297,14,550,1199,1143,716,163,96,11,94,13,14,3,21,1,0,3,2,3,3,54,27,4,2,8,2,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1701790,2010,2,3,Illinois,17,Tazewell County,179,,,,,,,,,,,,426,,,,,,,,,,,,Tazewell County,,135394,133673,130225,1374,365,999,33,677,1721,1635,521,511,308,34,196,6,4,0,15,7,2,1,10,16,4,77,29,4,1,9,8,0,7,10,7,1,0,0,0,1,0,0,0,0,0,0,6,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0,
G1701810,2010,2,3,Illinois,17,Union County,181,,,,,,,,,,,,999,,,,,,,,,,,,Union County,,17808,17541,16880,156,97,54,6,348,267,246,84,90,27,2,29,5,3,0,1,0,0,1,4,0,0,13,3,1,0,0,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,
G1701830,2010,2,3,Illinois,17,Vermilion County,183,,,,,,,,,,,,999,,,,,,,,,,,,Vermilion County,,81625,79855,67323,10571,191,564,17,1189,1770,1680,870,324,115,13,217,49,15,0,53,5,0,1,8,9,1,84,44,7,0,7,0,3,5,8,3,3,1,0,0,0,3,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,1,1,
G1701850,2010,2,3,Illinois,17,Wabash County,185,,,,,,,,,,,,999,,,,,,,,,,,,Wabash County,,11947,11811,11576,77,21,70,5,62,136,134,37,55,16,2,9,8,0,0,2,2,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1701870,2010,2,3,Illinois,17,Warren County,187,,,,,,,,,,,,999,,,,,,,,,,,,Warren County,,17707,17421,16165,303,42,94,13,804,286,282,115,59,21,4,69,10,0,0,2,0,0,0,0,1,1,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1701890,2010,2,3,Illinois,17,Washington County,189,,,,,,,,,,,,999,,,,,,,,,,,,Washington County,,14716,14602,14376,101,18,42,4,61,114,114,43,37,20,0,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1701910,2010,2,3,Illinois,17,Wayne County,191,,,,,,,,,,,,999,,,,,,,,,,,,Wayne County,,16760,16634,16427,42,35,71,1,58,126,124,20,57,22,1,18,1,0,0,0,0,0,3,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1701930,2010,2,3,Illinois,17,White County,193,,,,,,,,,,,,999,,,,,,,,,,,,White County,,14665,14560,14393,56,47,31,6,27,105,104,20,48,16,4,11,0,2,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1701950,2010,2,3,Illinois,17,Whiteside County,195,,,,,,,,,,,,999,,,,,,,,,,,,Whiteside County,,58498,57203,53923,781,170,276,9,2044,1295,1238,399,221,86,14,416,21,4,0,48,5,0,10,4,8,2,51,18,2,0,16,1,2,1,6,2,2,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,
G1701970,2010,2,3,Illinois,17,Will County,197,,,,,,,,,,,,176,,,,,,,,,,,,Will County,,677560,662104,514664,75743,1703,30833,136,39025,15456,14620,3782,1754,3150,94,3734,288,276,30,495,88,1,154,87,617,70,771,341,89,1,67,44,7,53,51,51,8,10,1,11,13,12,4,3,0,0,5,53,26,0,15,3,5,0,2,1,0,0,1,0,0,0,0,8,8,0,0,0,0,0,4,4,
G1701990,2010,2,3,Illinois,17,Williamson County,199,,,,,,,,,,,,166,,,,,,,,,,,,Williamson County,,66357,65259,61542,2540,246,561,8,362,1098,1038,466,291,133,20,80,13,4,2,13,0,0,1,0,14,1,55,37,4,0,4,5,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,
G1702010,2010,2,3,Illinois,17,Winnebago County,201,,,,,,,,,,,,466,,,,,,,,,,,,Winnebago County,,295266,286943,228652,36108,963,6810,71,14339,8323,7858,3281,1201,1056,71,1452,188,123,9,242,28,1,44,36,102,24,418,199,29,6,65,10,0,29,26,15,6,4,0,17,1,3,3,4,1,0,0,35,17,0,6,1,1,0,4,4,0,0,0,2,0,0,0,12,9,3,0,0,0,0,0,0,
G1702030,2010,2,3,Illinois,17,Woodford County,203,,,,,,,,,,,,426,,,,,,,,,,,,Woodford County,,38664,38241,37643,187,74,213,5,119,423,410,131,128,77,6,60,3,1,0,1,0,1,1,1,0,0,10,4,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,
G1800010,2010,2,3,Indiana,18,Adams County,1,,,,,,,,,,,,258,,,,,,,,,,,,Adams County,,34387,34086,33349,107,71,78,7,474,301,288,69,79,35,6,91,0,0,0,4,0,0,2,1,1,0,13,8,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800030,2010,2,3,Indiana,18,Allen County,3,,,,,,,,,,,,258,,,,,,,,,,,,Allen County,,355329,344882,281653,41618,1246,9721,189,10455,10447,9755,4771,1283,1185,104,1415,253,123,25,304,39,1,65,29,128,30,636,326,72,11,88,19,4,32,25,19,1,9,0,10,5,8,0,2,1,0,4,49,19,3,3,8,2,0,10,1,1,1,0,1,0,0,0,7,1,6,0,0,0,0,0,0,
G1800050,2010,2,3,Indiana,18,Bartholomew County,5,,,,,,,,,,,,294,,,,,,,,,,,,Bartholomew County,,76794,75582,68824,1420,209,2632,48,2449,1212,1143,441,258,130,48,183,8,10,3,18,7,0,3,4,29,1,65,20,2,5,4,8,1,4,17,1,0,1,0,0,0,2,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800070,2010,2,3,Indiana,18,Benton County,7,,,,,,,,,,,,320,,,,,,,,,,,,Benton County,,8854,8753,8489,42,11,15,3,193,101,99,30,24,7,0,34,1,0,0,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800090,2010,2,3,Indiana,18,Blackford County,9,,,,,,,,,,,,999,,,,,,,,,,,,Blackford County,,12766,12605,12470,49,22,19,4,41,161,155,43,71,19,6,14,1,0,0,0,0,1,0,0,0,0,6,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800110,2010,2,3,Indiana,18,Boone County,11,,,,,,,,,,,,294,,,,,,,,,,,,Boone County,,56640,55875,53953,495,103,942,11,371,765,724,208,171,230,8,74,1,2,0,6,5,1,0,2,15,1,38,18,4,0,4,5,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800130,2010,2,3,Indiana,18,Brown County,13,,,,,,,,,,,,294,,,,,,,,,,,,Brown County,,15242,15069,14874,53,50,44,1,47,173,168,30,95,29,2,10,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800150,2010,2,3,Indiana,18,Carroll County,15,,,,,,,,,,,,320,,,,,,,,,,,,Carroll County,,20155,19957,19500,48,38,21,1,349,198,192,59,65,26,4,27,0,0,0,3,0,0,5,2,1,0,6,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800170,2010,2,3,Indiana,18,Cass County,17,,,,,,,,,,,,999,,,,,,,,,,,,Cass County,,38966,38356,34385,578,199,419,30,2745,610,589,178,129,42,7,180,2,5,0,9,0,0,9,3,22,3,21,8,3,0,4,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800190,2010,2,3,Indiana,18,Clark County,19,,,,,,,,,,,,350,,,,,,,,,,,,Clark County,,110232,107770,95961,7661,303,875,53,2917,2462,2323,1228,383,248,47,241,44,22,16,45,5,1,11,13,18,1,117,62,18,1,13,5,2,3,6,1,1,2,0,2,0,1,0,0,0,0,0,19,7,6,2,1,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,
G1800210,2010,2,3,Indiana,18,Clay County,21,,,,,,,,,,,,999,,,,,,,,,,,,Clay County,,26890,26653,26303,87,59,60,8,136,237,233,92,93,24,6,17,0,0,0,0,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800230,2010,2,3,Indiana,18,Clinton County,23,,,,,,,,,,,,320,,,,,,,,,,,,Clinton County,,33224,32803,30232,142,83,72,3,2271,421,396,72,94,30,4,168,1,0,0,2,0,0,12,1,8,4,17,4,0,0,0,2,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,
G1800250,2010,2,3,Indiana,18,Crawford County,25,,,,,,,,,,,,999,,,,,,,,,,,,Crawford County,,10713,10593,10438,24,43,20,9,59,120,120,22,59,16,3,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800270,2010,2,3,Indiana,18,Daviess County,27,,,,,,,,,,,,999,,,,,,,,,,,,Daviess County,,31648,31307,30077,172,71,161,8,818,341,335,126,57,28,9,93,0,2,0,8,0,0,11,0,0,1,5,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800290,2010,2,3,Indiana,18,Dearborn County,29,,,,,,,,,,,,178,,,,,,,,,,,,Dearborn County,,50047,49557,48780,300,87,189,26,175,490,473,177,143,70,7,53,3,7,0,0,2,0,1,4,5,1,15,4,0,0,0,4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800310,2010,2,3,Indiana,18,Decatur County,31,,,,,,,,,,,,999,,,,,,,,,,,,Decatur County,,25740,25515,25053,82,39,186,7,148,225,213,48,85,37,8,27,3,0,0,0,0,0,3,0,2,0,12,4,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800330,2010,2,3,Indiana,18,DeKalb County,33,,,,,,,,,,,,258,,,,,,,,,,,,DeKalb County,,42223,41736,40931,148,99,192,17,349,487,461,123,135,54,8,116,0,3,0,9,0,3,2,2,3,3,21,8,0,0,2,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800350,2010,2,3,Indiana,18,Delaware County,35,,,,,,,,,,,,999,,,,,,,,,,,,Delaware County,,117671,115198,104872,8146,302,1144,60,674,2473,2313,1142,464,299,46,179,43,15,16,32,1,1,3,40,31,1,151,90,14,5,10,5,1,5,10,7,0,1,0,0,0,1,2,0,0,0,0,7,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,
G1800370,2010,2,3,Indiana,18,Dubois County,37,,,,,,,,,,,,999,,,,,,,,,,,,Dubois County,,41889,41520,39839,122,66,189,11,1293,369,355,70,73,47,8,125,2,2,0,14,1,0,2,0,5,6,14,2,1,0,3,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800390,2010,2,3,Indiana,18,Elkhart County,39,,,,,,,,,,,,515,,,,,,,,,,,,Elkhart County,,197559,192634,163792,11307,747,1915,81,14792,4925,4652,1982,773,481,46,977,72,45,5,123,8,4,44,13,59,20,252,120,16,0,44,18,9,13,14,3,2,6,2,2,0,2,1,0,0,0,0,17,2,0,4,5,3,0,1,1,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,
G1800410,2010,2,3,Indiana,18,Fayette County,41,,,,,,,,,,,,999,,,,,,,,,,,,Fayette County,,24277,24041,23532,322,32,81,0,74,236,227,97,84,19,6,18,1,0,0,1,0,0,1,0,0,0,9,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800430,2010,2,3,Indiana,18,Floyd County,43,,,,,,,,,,,,350,,,,,,,,,,,,Floyd County,,74578,73035,67408,3873,168,704,16,866,1543,1449,728,257,185,15,156,32,18,5,17,0,1,5,7,21,2,85,51,8,1,6,3,0,5,4,2,0,1,0,0,3,1,0,0,0,0,0,9,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800450,2010,2,3,Indiana,18,Fountain County,45,,,,,,,,,,,,999,,,,,,,,,,,,Fountain County,,17240,17065,16802,28,54,35,1,145,175,169,36,75,29,1,24,1,0,0,0,0,0,1,1,0,1,6,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800470,2010,2,3,Indiana,18,Franklin County,47,,,,,,,,,,,,178,,,,,,,,,,,,Franklin County,,23087,22906,22703,37,34,55,2,75,181,173,34,86,19,6,21,2,1,0,0,1,0,0,3,0,0,7,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800490,2010,2,3,Indiana,18,Fulton County,49,,,,,,,,,,,,999,,,,,,,,,,,,Fulton County,,20836,20607,19800,150,96,101,5,455,229,217,80,72,20,1,34,4,1,0,1,0,0,1,1,2,0,12,8,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800510,2010,2,3,Indiana,18,Gibson County,51,,,,,,,,,,,,999,,,,,,,,,,,,Gibson County,,33503,32972,31986,597,72,156,3,158,531,496,269,126,48,3,33,12,1,1,1,0,0,0,1,1,0,35,27,3,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800530,2010,2,3,Indiana,18,Grant County,53,,,,,,,,,,,,999,,,,,,,,,,,,Grant County,,70061,68360,61811,4888,234,411,17,999,1701,1621,889,256,145,15,203,28,10,1,38,1,0,5,9,13,8,76,41,9,4,5,6,0,4,4,0,0,0,0,0,0,2,0,1,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,
G1800550,2010,2,3,Indiana,18,Greene County,55,,,,,,,,,,,,999,,,,,,,,,,,,Greene County,,33165,32879,32548,49,93,96,4,89,286,280,55,131,42,7,30,1,0,0,2,2,0,0,1,6,3,5,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800570,2010,2,3,Indiana,18,Hamilton County,57,,,,,,,,,,,,294,,,,,,,,,,,,Hamilton County,,274569,269659,242985,9603,529,13175,97,3270,4910,4672,1415,516,1715,70,488,63,72,5,56,41,3,5,47,167,9,203,92,36,3,14,10,2,5,18,10,2,8,1,0,0,0,1,0,1,0,0,33,20,0,9,1,0,0,2,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,
G1800590,2010,2,3,Indiana,18,Hancock County,59,,,,,,,,,,,,294,,,,,,,,,,,,Hancock County,,70002,69131,66644,1452,154,558,20,303,871,842,259,249,196,5,77,16,8,0,3,3,0,8,3,14,1,25,8,2,0,5,1,0,0,5,3,0,0,0,0,0,0,1,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800610,2010,2,3,Indiana,18,Harrison County,61,,,,,,,,,,,,350,,,,,,,,,,,,Harrison County,,39364,38980,38341,178,88,155,11,207,384,361,96,140,61,17,34,2,0,2,2,1,0,2,3,1,0,23,15,3,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800630,2010,2,3,Indiana,18,Hendricks County,63,,,,,,,,,,,,294,,,,,,,,,,,,Hendricks County,,145448,143125,131117,7084,293,3028,59,1544,2323,2194,810,346,524,48,232,21,40,8,29,15,4,13,17,81,6,119,64,9,1,7,5,3,2,18,2,0,2,0,0,0,6,0,0,0,0,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,
G1800650,2010,2,3,Indiana,18,Henry County,65,,,,,,,,,,,,294,,,,,,,,,,,,Henry County,,49462,48872,47351,1070,72,156,5,218,590,534,203,188,70,4,48,9,1,0,0,0,1,0,5,5,0,55,29,4,2,3,6,2,2,3,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800670,2010,2,3,Indiana,18,Howard County,67,,,,,,,,,,,,316,,,,,,,,,,,,Howard County,,82752,80709,73284,5680,286,740,20,699,2043,1946,1018,383,204,25,178,36,31,6,33,11,0,5,5,9,2,91,49,14,4,13,0,2,3,2,1,2,1,0,0,0,0,0,0,0,0,0,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800690,2010,2,3,Indiana,18,Huntington County,69,,,,,,,,,,,,258,,,,,,,,,,,,Huntington County,,37124,36705,36062,160,140,167,8,168,419,409,117,136,73,5,60,4,1,0,8,0,0,4,0,0,1,9,3,0,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800710,2010,2,3,Indiana,18,Jackson County,71,,,,,,,,,,,,999,,,,,,,,,,,,Jackson County,,42376,41820,40044,282,89,359,27,1019,556,542,142,181,54,6,132,4,0,0,5,2,0,9,2,2,3,11,3,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,
G1800730,2010,2,3,Indiana,18,Jasper County,73,,,,,,,,,,,,176,,,,,,,,,,,,Jasper County,,33478,33135,32056,212,68,133,11,655,343,333,87,109,46,4,63,1,0,1,6,0,1,8,6,1,0,9,2,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800750,2010,2,3,Indiana,18,Jay County,75,,,,,,,,,,,,999,,,,,,,,,,,,Jay County,,21253,21061,20619,60,23,78,0,281,192,179,32,65,34,5,36,2,0,0,0,0,0,0,1,3,1,13,7,1,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800770,2010,2,3,Indiana,18,Jefferson County,77,,,,,,,,,,,,999,,,,,,,,,,,,Jefferson County,,32428,32009,30876,542,69,211,6,305,419,403,185,111,57,9,29,3,3,1,0,1,0,1,0,2,1,16,6,0,0,3,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800790,2010,2,3,Indiana,18,Jennings County,79,,,,,,,,,,,,294,,,,,,,,,,,,Jennings County,,28525,28192,27611,216,30,62,0,273,333,327,99,130,35,2,46,3,0,0,5,1,0,0,1,4,1,6,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800810,2010,2,3,Indiana,18,Johnson County,81,,,,,,,,,,,,294,,,,,,,,,,,,Johnson County,,139654,137515,131140,1578,315,2744,46,1692,2139,2036,676,456,446,36,253,9,8,5,18,24,2,1,12,82,8,88,42,8,3,5,8,3,3,13,2,1,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,9,9,0,0,0,0,0,1,1,
G1800830,2010,2,3,Indiana,18,Knox County,83,,,,,,,,,,,,999,,,,,,,,,,,,Knox County,,38440,37969,36475,1009,73,215,11,186,471,461,179,134,52,6,63,9,9,1,3,1,0,2,1,1,0,10,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800850,2010,2,3,Indiana,18,Kosciusko County,85,,,,,,,,,,,,999,,,,,,,,,,,,Kosciusko County,,77358,76292,72188,572,232,650,19,2631,1066,1043,268,264,154,19,286,8,1,1,10,2,1,7,2,14,6,22,5,0,0,5,3,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800870,2010,2,3,Indiana,18,LaGrange County,87,,,,,,,,,,,,999,,,,,,,,,,,,LaGrange County,,37128,36818,35874,117,71,118,2,636,310,297,50,91,68,7,66,3,1,0,5,0,0,2,0,3,1,13,4,0,0,2,3,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G1800890,2010,2,3,Indiana,18,Lake County,89,,,,,,,,,,,,176,,,,,,,,,,,,Lake County,,496005,484345,319412,128263,1628,6142,108,28792,11660,10889,3019,1370,1120,83,3331,527,203,39,768,24,2,122,49,184,48,684,339,38,5,89,24,5,49,20,42,2,25,8,11,6,6,6,8,1,0,0,81,36,2,25,9,0,0,1,4,0,0,0,2,0,2,0,5,2,1,0,2,0,0,1,1,
